Super_parent,Equipment,grand_parent,Parent,Parent_qty,Parent_unit,child,child_quantity,child_Unit,child_description
1325224117099WLEV0,Mixing,MT273M,MT273MMC,0.004852,KG,000000001053077500,0.000735,KG,Rubber chemicals
1325224117099WLEV0,Final Mixing,T435M,T435MFC,0.001287,KG,000000001052072700,0.000368,KG,Rubber chemicals
1325224117099WLEV0,Final Mixing,T435M,T435MFC,0.001287,KG,000000001051032700,0.000221,KG,Rubber chemicals
1325224117099WLEV0,Final Mixing,TRD 2447 LEVI,T856,0.021,KG,MT6580RP,0.02067,KG,MASTER COMPOUND
1325224117099WLEV0,Final Mixing,TRD 2447 LEVI,T856,0.021,KG,T856FC,0.00033,KG,SMALL CHEMICAL
1325224117099WLEV0,Mixing,T856,MT6580RP,0.02067,KG,MT6580,0.02067,KG,MASTER COMPOUND
1325224117099WLEV0,Mixing,MT6580RP,MT6580,0.02067,KG,MT658,0.017994,KG,MASTER COMPOUND
1325224117099WLEV0,Mixing,MT6580RP,MT6580,0.02067,KG,1020N33900,0.00223,KG,Carbon black
1325224117099WLEV0,Mixing,MT6580RP,MT6580,0.02067,KG,1053755A00,0.000446,KG,Process oil
1325224117099WLEV0,Mixing,MT6580,MT658,0.017994,KG,000000001012099800,0.000178,KG,Natural rubber
1325224117099WLEV0,Mixing,MT6580,MT658,0.017994,KG,1020N33900,0.005351,KG,Carbon black
1325224117099WLEV0,Mixing,MT6580,MT658,0.017994,KG,1053755A00,0.001159,KG,Process oil
1325224117099WLEV0,Mixing,MT6580,MT658,0.017994,KG,MT658AMC,0.000446,KG,SMALL CHEMICAL
1325224117099WLEV0,Mixing,MT6580,MT658,0.017994,KG,MT658BMC,0.000268,KG,SMALL CHEMICAL
1325224117099WLEV0,Mixing,MT658,MT658AMC,0.000446,KG,000000001052072700,6.2e-05,KG,Rubber chemicals
1325224117099WLEV0,Mixing,MT658,MT658AMC,0.000446,KG,000000001053751600,8.9e-05,KG,Rubber chemicals
1325224117099WLEV0,Mixing,MT658,MT658AMC,0.000446,KG,000000001052062600,2.7e-05,KG,Rubber chemicals
1325224117099WLEV0,Mixing,MT658,MT658BMC,0.000268,KG,000000001053005400,0.000268,KG,Rubber chemicals
1325224117099WLEV0,Final Mixing,T856,T856FC,0.00033,KG,000000001051032700,9.4e-05,KG,Rubber chemicals
1325224117099WLEV0,Final Mixing,T856,T856FC,0.00033,KG,000000001051014600,2.7e-05,KG,Rubber chemicals
1325224118100WLEV0,TBM  PCR  STAGE1,GT 2428 LEVI,CAR 2428 LEVI,1.0,NOS,IL084,1410.0,MM,Inner Liner
1325224118100WLEV0,TBM  PCR  STAGE1,GT 2428 LEVI,CAR 2428 LEVI,1.0,NOS,PBP122,1418.0,MM,Ply
1325224118100WLEV0,TBM  PCR  STAGE1,GT 2428 LEVI,CAR 2428 LEVI,1.0,NOS,PBP130,1428.0,MM,Ply
1325224118100WLEV0,TBM  PCR  STAGE1,GT 2428 LEVI,CAR 2428 LEVI,1.0,NOS,SWRS132,1610.0,MM,SideWall
1325224118100WLEV0,TBM  PCR  STAGE1,GT 2428 LEVI,CAR 2428 LEVI,1.0,NOS,BA18006,2.0,NOS,Bead Apex
1325224118100WLEV0,Calendering,CAR 2428 LEVI,IL084,1410.0,MM,IL5,1.0857,KG,FINAL COMPOUND
1325224118100WLEV0,Calendering,CAR 2428 LEVI,IL084,1410.0,MM,B355,0.27213,KG,FINAL COMPOUND
1325224118100WLEV0,Final Mixing,IL084,IL5,1.0857,KG,ML605,1.058772,KG,MASTER COMPOUND
1325224118100WLEV0,Final Mixing,IL084,IL5,1.0857,KG,IL5FC,0.026928,KG,SMALL CHEMICAL
1325224118100WLEV0,Mixing,IL5,ML605,1.058772,KG,000000001010002000,0.0561,KG,Natural rubber
1325224118100WLEV0,Mixing,IL5,ML605,1.058772,KG,000000001011925200,0.504898,KG,Synethic rubber
1325224118100WLEV0,Mixing,IL5,ML605,1.058772,KG,1020N66000,0.235619,KG,Carbon black
1325224118100WLEV0,Mixing,IL5,ML605,1.058772,KG,1053755A00,0.03366,KG,Process oil
1325224118100WLEV0,Mixing,IL5,ML605,1.058772,KG,000000001053045500,0.02805,KG,Process oil
1325224118100WLEV0,Mixing,IL5,ML605,1.058772,KG,000000001055083100,0.168299,KG,Zince oxide
1325224118100WLEV0,Mixing,IL5,ML605,1.058772,KG,ML605MC,0.032145,KG,SMALL CHEMICAL
1325224118100WLEV0,Mixing,ML605,ML605MC,0.032145,KG,000000001050027200,0.00129,KG,Rubber chemicals
1325224118100WLEV0,Mixing,ML605,ML605MC,0.032145,KG,1053825A00,0.014025,KG,Rubber chemicals
1325224118100WLEV0,Mixing,ML605,ML605MC,0.032145,KG,000000001053077500,0.00561,KG,Rubber chemicals
1325224118100WLEV0,Final Mixing,IL084,B355,0.27213,KG,XMB356,0.2587,KG,MASTER COMPOUND
1325224118100WLEV0,Final Mixing,IL084,B355,0.27213,KG,B355FC,0.01343,KG,SMALL CHEMICAL
1325224118100WLEV0,Mixing,B355,XMB356,0.2587,KG,MB357,0.2587,KG,MASTER COMPOUND
1325224118100WLEV0,Mixing,XMB356,MB357,0.2587,KG,1060T30M00,0.106069,KG,Synethic rubber
1325224118100WLEV0,Mixing,XMB356,MB357,0.2587,KG,1053755A00,0.006239,KG,Process oil
1325224118100WLEV0,Mixing,XMB356,MB357,0.2587,KG,MB357MC,0.007565,KG,SMALL CHEMICAL
1325224118100WLEV0,Mixing,MB357,MB357MC,0.007565,KG,000000001053077500,0.00312,KG,Rubber chemicals
1325224118100WLEV0,Cutting,CAR 2428 LEVI,PBP122,1418.0,MM,ECOPOLY350,1.95282,M,CALANDARED ROLL
1325224118100WLEV0,Calendering,PBP122,ECOPOLY350,1.95282,M,000000001034284300,0.344716,KG,Nylon fabric
1325224118100WLEV0,Calendering,PBP122,ECOPOLY350,1.95282,M,B350,0.640298,KG,FINAL COMPOUND
1325224118100WLEV0,Final Mixing,ECOPOLY350,B350,0.640298,KG,XMB352,0.608027,KG,MASTER COMPOUND
1325224118100WLEV0,Final Mixing,ECOPOLY350,B350,0.640298,KG,B350FC,0.032271,KG,SMALL CHEMICAL
1325224118100WLEV0,Mixing,B350,XMB352,0.608027,KG,MB352,0.608027,KG,MASTER COMPOUND
1325224118100WLEV0,Mixing,XMB352,MB352,0.608027,KG,1060T30M00,0.062626,KG,Synethic rubber
1325224118100WLEV0,Mixing,XMB352,MB352,0.608027,KG,1053755A00,0.011052,KG,Process oil
1325224118100WLEV0,Mixing,XMB352,MB352,0.608027,KG,MB352MC,0.01492,KG,SMALL CHEMICAL
1325224118100WLEV0,Mixing,MB352,MB352MC,0.01492,KG,000000001053077500,0.007368,KG,Rubber chemicals
1325224118100WLEV0,Cutting,CAR 2428 LEVI,PBP130,1428.0,MM,ECOPOLY350,1.95282,M,CALANDARED ROLL
1325224118100WLEV0,Extrusion,CAR 2428 LEVI,SWRS132,1610.0,MM,JT466,0.99981,KG,FINAL COMPOUND
1325224118100WLEV0,Extrusion,CAR 2428 LEVI,SWRS132,1610.0,MM,R158,0.57155,KG,FINAL COMPOUND
1325224118100WLEV0,Final Mixing,SWRS132,JT466,0.99981,KG,MT4705,0.98176,KG,MASTER COMPOUND
1325224118100WLEV0,Final Mixing,SWRS132,JT466,0.99981,KG,JT466FC,0.01805,KG,SMALL CHEMICAL
1325224118100WLEV0,Final Mixing,SWRS132,JT466,0.99981,KG,000000WA,,KG,Work Away
1325224118100WLEV0,Mixing,JT466,MT4705,0.98176,KG,1010020A00,0.243916,KG,Natural rubber
1325224118100WLEV0,Mixing,JT466,MT4705,0.98176,KG,000000001011137600,0.365873,KG,Synethic rubber
1325224118100WLEV0,Mixing,JT466,MT4705,0.98176,KG,1020N66000,0.274405,KG,Carbon black
1325224118100WLEV0,Mixing,JT466,MT4705,0.98176,KG,1053755A00,0.024392,KG,Process oil
1325224118100WLEV0,Mixing,JT466,MT4705,0.98176,KG,MT4705AMC,0.045734,KG,SMALL CHEMICAL
1325224118100WLEV0,Mixing,JT466,MT4705,0.98176,KG,MT4705BMC,0.027441,KG,SMALL CHEMICAL
1325224118100WLEV0,Mixing,MT4705,MT4705AMC,0.045734,KG,000000001053056600,0.012196,KG,Rubber chemicals
1325224118100WLEV0,Mixing,MT4705,MT4705BMC,0.027441,KG,000000001052072700,0.018294,KG,Rubber chemicals
1325224118100WLEV0,Mixing,MT4705,MT4705BMC,0.027441,KG,000000001053751600,0.009147,KG,Rubber chemicals
1325224118100WLEV0,Final Mixing,SWRS132,R158,0.57155,KG,MR157,0.553408,KG,MASTER COMPOUND
1325224118100WLEV0,Final Mixing,SWRS132,R158,0.57155,KG,R158FC,0.018142,KG,SMALL CHEMICAL
1325224118100WLEV0,Mixing,R158,MR157,0.553408,KG,MR156,0.482672,KG,MASTER COMPOUND
1325224118100WLEV0,Mixing,R158,MR157,0.553408,KG,1020N33900,0.047158,KG,Carbon black
1325224118100WLEV0,Mixing,R158,MR157,0.553408,KG,MR157MC,0.023579,KG,SMALL CHEMICAL
1325224118100WLEV0,Mixing,MR157,MR156,0.482672,KG,1010020A00,0.110959,KG,Natural rubber
1325224118100WLEV0,Mixing,MR157,MR156,0.482672,KG,000000001011037600,0.166439,KG,Synethic rubber
1325224118100WLEV0,Mixing,MR157,MR156,0.482672,KG,1020N33900,0.152569,KG,Carbon black
1325224118100WLEV0,Mixing,MR157,MR156,0.482672,KG,1053755A00,0.022192,KG,Process oil
1325224118100WLEV0,Mixing,MR157,MR156,0.482672,KG,MR156AMC,0.008322,KG,SMALL CHEMICAL
1325224118100WLEV0,Mixing,MR157,MR156,0.482672,KG,MR156BMC,0.022192,KG,SMALL CHEMICAL
1325224118100WLEV0,Mixing,MR156,MR156AMC,0.008322,KG,000000001053005400,0.004161,KG,Rubber chemicals
1325224118100WLEV0,Mixing,MR156,MR156AMC,0.008322,KG,1053P40000,0.004161,KG,Rubber chemicals
1325224118100WLEV0,Mixing,MR156,MR156BMC,0.022192,KG,000000001053077500,0.008322,KG,Rubber chemicals
1325224118100WLEV0,Mixing,MR157,MR157MC,0.023579,KG,000000001053035200,0.004161,KG,Rubber chemicals
1325224118100WLEV0,Mixing,MR157,MR157MC,0.023579,KG,000000001052062600,0.003606,KG,Rubber chemicals
1325224118100WLEV0,Mixing,MR157,MR157MC,0.023579,KG,000000001052072700,0.004716,KG,Rubber chemicals
1325224118100WLEV0,Mixing,MR157,MR157MC,0.023579,KG,000000001053031200,0.005548,KG,Rubber chemicals
1325224118100WLEV0,Final Mixing,R158,R158FC,0.018142,KG,000000001051020000,0.004993,KG,Rubber chemicals
1325224118100WLEV0,Bead,CAR 2428 LEVI,BA18006,1.0,NOS,BW18005,1.0,NOS,Bead Bundle
1325224118100WLEV0,Bead,CAR 2428 LEVI,BA18006,1.0,NOS,AP 0011,0.202,KG,Apex
1325224118100WLEV0,Bead,CAR 2428 LEVI,BA18006,1.0,NOS,HS108,0.0,KG,FINAL COMPOUND
1325224118100WLEV0,Bead,BA18006,BW18005,1.0,NOS,1040S12400,0.266,KG,Bead wire
1325224118100WLEV0,Bead,BA18006,BW18005,1.0,NOS,S53,0.053,KG,FINAL COMPOUND
1325224118100WLEV0,Final Mixing,BW18005,S53,0.053,KG,MS1066,0.052814,KG,MASTER COMPOUND
1325224118100WLEV0,Final Mixing,BW18005,S53,0.053,KG,S53FC,0.000186,KG,SMALL CHEMICAL
1325224118100WLEV0,Final Mixing,S53,MS1066,0.052814,KG,MS66,0.052085,KG,MASTER COMPOUND
1325224118100WLEV0,Final Mixing,S53,MS1066,0.052814,KG,MS1066FC,0.00073,KG,SMALL CHEMICAL
1325224118100WLEV0,Mixing,MS1066,MS66,0.052085,KG,MS65,0.037863,KG,MASTER COMPOUND
1325224118100WLEV0,Mixing,MS1066,MS66,0.052085,KG,1020N66000,0.011748,KG,Carbon black
1325224118100WLEV0,Mixing,MS1066,MS66,0.052085,KG,1053755A00,0.001237,KG,Process oil
1325224118100WLEV0,Mixing,MS1066,MS66,0.052085,KG,MS66MC,0.001237,KG,SMALL CHEMICAL
1325224118100WLEV0,Mixing,MS66,MS65,0.037863,KG,1053755A00,0.00134,KG,Process oil
1325224118100WLEV0,Mixing,MS66,MS65,0.037863,KG,MS65MC,0.001329,KG,SMALL CHEMICAL
1325224118100WLEV0,Mixing,MS65,MS65MC,0.001329,KG,000000001052072700,0.000206,KG,Rubber chemicals
1325224118100WLEV0,Mixing,MS65,MS65MC,0.001329,KG,000000001053077500,0.000299,KG,Rubber chemicals
1325224118100WLEV0,Mixing,MS66,MS66MC,0.001237,KG,000000001055055200,0.001237,KG,Rubber chemicals
1325224118100WLEV0,Cutting,GT 2428 LEVI,B1-PBLT089,2125.0,MM,CPJ1218,0.87104,M,CALANDARED ROLL
1325224118100WLEV0,Cutting,GT 2428 LEVI,B1-PBLT089,2125.0,MM,EGSL01,607.142857,MM,Steel Belt Edge Strip
1325224118100WLEV0,Calendering,B1-PBLT089,CPJ1218,0.87104,M,1036S34500,0.527914,KG,Steel tyre cord
1325224118100WLEV0,Calendering,B1-PBLT089,CPJ1218,0.87104,M,B460,0.5355,KG,FINAL COMPOUND
1325224118100WLEV0,Final Mixing,CPJ1218,B460,0.5355,KG,MB1232,0.495482,KG,MASTER COMPOUND
1325224118100WLEV0,Final Mixing,CPJ1218,B460,0.5355,KG,B460FC,0.040018,KG,SMALL CHEMICAL
1325224118100WLEV0,Mixing,B460,MB1232,0.495482,KG,MB231,0.490401,KG,MASTER COMPOUND
1325224118100WLEV0,Mixing,B460,MB1232,0.495482,KG,MB1232MC,0.005081,KG,SMALL CHEMICAL
1325224118100WLEV0,Mixing,MB1232,MB231,0.490401,KG,MB230,0.349502,KG,MASTER COMPOUND
1325224118100WLEV0,Mixing,MB1232,MB231,0.490401,KG,1020N32600,0.115356,KG,Carbon black
1325224118100WLEV0,Mixing,MB1232,MB231,0.490401,KG,1053755A00,0.019226,KG,Process oil
1325224118100WLEV0,Mixing,MB1232,MB231,0.490401,KG,MB231MC,0.006317,KG,SMALL CHEMICAL
1325224118100WLEV0,Mixing,MB231,MB230,0.349502,KG,1010010A00,0.274658,KG,Synethic rubber
1325224118100WLEV0,Mixing,MB231,MB230,0.349502,KG,1020N32600,0.054932,KG,Carbon black
1325224118100WLEV0,Mixing,MB231,MB230,0.349502,KG,MB230MC,0.019913,KG,SMALL CHEMICAL
1325224118100WLEV0,Mixing,MB231,MB231MC,0.006317,KG,000000001054110400,0.003571,KG,Rubber chemicals
1325224118100WLEV0,Mixing,MB1232,MB1232MC,0.005081,KG,000000001054042600,0.005081,KG,Rubber chemicals
1325224118100WLEV0,Final Mixing,B460,B460FC,0.040018,KG,000000001051020000,0.00206,KG,Rubber chemicals
1325224118100WLEV0,Final Mixing,B460,B460FC,0.040018,KG,000000001052072700,0.005493,KG,Rubber chemicals
1325224118100WLEV0,Final Mixing,B460,B460FC,0.040018,KG,000000001054130400,0.018265,KG,Rubber chemicals
1325224118100WLEV0,Slitting,B1-PBLT089,EGSL01,2125.0,MM,EG01,2125.0,MM,Steel Belt Edge Strip
1325224118100WLEV0,Calendering,EGSL01,EG01,2125.0,MM,B127,0.656625,KG,FINAL COMPOUND
1325224118100WLEV0,Final Mixing,EG01,B127,0.656625,KG,MB1164,0.621017,KG,MASTER COMPOUND
1325224118100WLEV0,Final Mixing,EG01,B127,0.656625,KG,B127FC,0.035608,KG,SMALL CHEMICAL
1325224118100WLEV0,Mixing,B127,MB1164,0.621017,KG,MB164,0.621017,KG,MASTER COMPOUND
1325224118100WLEV0,Mixing,MB1164,MB164,0.621017,KG,MB163,0.54691,KG,MASTER COMPOUND
1325224118100WLEV0,Mixing,MB1164,MB164,0.621017,KG,1020N32600,0.074107,KG,Carbon black
1325224118100WLEV0,Mixing,MB164,MB163,0.54691,KG,1010011A00,0.296428,KG,Natural rubber
1325224118100WLEV0,Mixing,MB164,MB163,0.54691,KG,000000001011122700,0.074107,KG,Synethic rubber
1325224118100WLEV0,Mixing,MB164,MB163,0.54691,KG,1020N32600,0.148214,KG,Carbon black
1325224118100WLEV0,Mixing,MB164,MB163,0.54691,KG,MB163MC,0.028161,KG,SMALL CHEMICAL
1325224118100WLEV0,Mixing,MB163,MB163MC,0.028161,KG,000000001053077500,0.001853,KG,Rubber chemicals
1325224118100WLEV0,Mixing,MB163,MB163MC,0.028161,KG,000000001053082500,0.003705,KG,Rubber chemicals
1325224118100WLEV0,Mixing,MB163,MB163MC,0.028161,KG,000000001054097200,0.001853,KG,Rubber chemicals
1325224118100WLEV0,Mixing,MB163,MB163MC,0.028161,KG,000000001053056600,0.000926,KG,Rubber chemicals
1325224118100WLEV0,Final Mixing,B127,B127FC,0.035608,KG,000000001052072700,0.007411,KG,Rubber chemicals
1325224118100WLEV0,Final Mixing,B127,B127FC,0.035608,KG,000000001051020000,0.001667,KG,Rubber chemicals
1325224118100WLEV0,Cutting,GT 2428 LEVI,B2-PBLT089,2145.0,MM,CPJ1218,0.87104,M,CALANDARED ROLL
1325224118100WLEV0,Extrusion,GT 2428 LEVI,TRD 2428 LEVI,1.0,NOS,T4378,2.94,KG,FINAL COMPOUND
1325224118100WLEV0,Extrusion,GT 2428 LEVI,TRD 2428 LEVI,1.0,NOS,T15,0.578,KG,FINAL COMPOUND
1325224118100WLEV0,Extrusion,GT 2428 LEVI,TRD 2428 LEVI,1.0,NOS,B815,0.288,KG,FINAL COMPOUND
1325224118100WLEV0,Extrusion,GT 2428 LEVI,TRD 2428 LEVI,1.0,NOS,JT466,0.132,KG,FINAL COMPOUND
1325224118100WLEV0,Extrusion,GT 2428 LEVI,TRD 2428 LEVI,1.0,NOS,T856,0.02,KG,FINAL COMPOUND
1325224118100WLEV0,Final Mixing,TRD 2428 LEVI,T4378,2.94,KG,XMT4377RP,2.887747,KG,MASTER COMPOUND
1325224118100WLEV0,Final Mixing,TRD 2428 LEVI,T4378,2.94,KG,T4378FC,0.052253,KG,SMALL CHEMICAL
1325224118100WLEV0,Mixing,T4378,XMT4377RP,2.887747,KG,XMT4377,2.887747,KG,MASTER COMPOUND
1325224118100WLEV0,Mixing,XMT4377RP,XMT4377,2.887747,KG,XMT4376,2.887747,KG,MASTER COMPOUND
1325224118100WLEV0,Mixing,XMT4377,XMT4376,2.887747,KG,MT4375,2.887747,KG,MASTER COMPOUND
1325224118100WLEV0,Mixing,XMT4376,MT4375,2.887747,KG,MT4374,2.430978,KG,MASTER COMPOUND
1325224118100WLEV0,Mixing,XMT4376,MT4375,2.887747,KG,000000001055007800,0.305296,KG,Rubber chemicals
1325224118100WLEV0,Mixing,XMT4376,MT4375,2.887747,KG,000000001055015400,0.035226,KG,Rubber chemicals
1325224118100WLEV0,Mixing,XMT4376,MT4375,2.887747,KG,MT4375MC,0.116247,KG,SMALL CHEMICAL
1325224118100WLEV0,Mixing,MT4375,MT4374,2.430978,KG,1011044U00,0.410975,KG,Synethic rubber
1325224118100WLEV0,Mixing,MT4375,MT4374,2.430978,KG,000000001011125000,0.888059,KG,Synethic rubber
1325224118100WLEV0,Mixing,MT4375,MT4374,2.430978,KG,000000001010002000,0.117422,KG,Natural rubber
1325224118100WLEV0,Mixing,MT4375,MT4374,2.430978,KG,1020N33900,0.117422,KG,Carbon black
1325224118100WLEV0,Mixing,MT4375,MT4374,2.430978,KG,000000001055007800,0.587108,KG,Rubber chemicals
1325224118100WLEV0,Mixing,MT4375,MT4374,2.430978,KG,1053755A00,0.117422,KG,Process oil
1325224118100WLEV0,Mixing,MT4375,MT4374,2.430978,KG,000000001055015400,0.045794,KG,Rubber chemicals
1325224118100WLEV0,Mixing,MT4375,MT4374,2.430978,KG,000000001053035400,0.023484,KG,Rubber chemicals
1325224118100WLEV0,Mixing,MT4375,MT4374,2.430978,KG,MT4374MC,0.123293,KG,SMALL CHEMICAL
1325224118100WLEV0,Mixing,MT4374,MT4374MC,0.123293,KG,000000001053056600,0.023484,KG,Rubber chemicals
1325224118100WLEV0,Mixing,MT4374,MT4374MC,0.123293,KG,000000001053751600,0.017613,KG,Rubber chemicals
1325224118100WLEV0,Mixing,MT4374,MT4374MC,0.123293,KG,000000001053082900,0.082195,KG,Rubber chemicals
1325224118100WLEV0,Mixing,MT4375,MT4375MC,0.116247,KG,000000001050022400,0.023484,KG,Rubber chemicals
1325224118100WLEV0,Mixing,MT4375,MT4375MC,0.116247,KG,000000001052072700,0.023484,KG,Rubber chemicals
1325224118100WLEV0,Mixing,MT4375,MT4375MC,0.116247,KG,000000001051014600,0.02231,KG,Rubber chemicals
1325224118100WLEV0,Final Mixing,T4378,T4378FC,0.052253,KG,000000001051032700,0.017613,KG,Rubber chemicals
1325224118100WLEV0,Final Mixing,T4378,T4378FC,0.052253,KG,000000001051190800,0.007632,KG,Rubber chemicals
1325224118100WLEV0,Final Mixing,TRD 2428 LEVI,T15,0.578,KG,XMT507,0.55651,KG,MASTER COMPOUND
1325224118100WLEV0,Final Mixing,TRD 2428 LEVI,T15,0.578,KG,T15FC,0.02149,KG,SMALL CHEMICAL
1325224118100WLEV0,Mixing,T15,XMT507,0.55651,KG,MT507,0.55651,KG,MASTER COMPOUND
1325224118100WLEV0,Mixing,XMT507,MT507,0.55651,KG,1010003L00,0.287974,KG,Natural rubber
1325224118100WLEV0,Mixing,XMT507,MT507,0.55651,KG,000000001011037600,0.071994,KG,Synethic rubber
1325224118100WLEV0,Mixing,XMT507,MT507,0.55651,KG,1020N55000,0.154786,KG,Carbon black
1325224118100WLEV0,Mixing,XMT507,MT507,0.55651,KG,000000001053045500,0.010799,KG,Process oil
1325224118100WLEV0,Mixing,XMT507,MT507,0.55651,KG,MT507MC,0.030957,KG,SMALL CHEMICAL
1325224118100WLEV0,Mixing,MT507,MT507MC,0.030957,KG,000000001052072700,0.0018,KG,Rubber chemicals
1325224118100WLEV0,Final Mixing,T15,T15FC,0.02149,KG,000000001052072700,0.0036,KG,Rubber chemicals
1325224118100WLEV0,Final Mixing,TRD 2428 LEVI,B815,0.288,KG,XMB813,0.272721,KG,MASTER COMPOUND
1325224118100WLEV0,Final Mixing,TRD 2428 LEVI,B815,0.288,KG,B815FC,0.015279,KG,SMALL CHEMICAL
1325224118100WLEV0,Mixing,B815,XMB813,0.272721,KG,MB813,0.272721,KG,MASTER COMPOUND
1325224118100WLEV0,Mixing,XMB813,MB813,0.272721,KG,MB802,0.240589,KG,MASTER COMPOUND
1325224118100WLEV0,Mixing,XMB813,MB813,0.272721,KG,1020N32600,0.032132,KG,Carbon black
1325224118100WLEV0,Mixing,MB813,MB802,0.240589,KG,1010011A00,0.104429,KG,Natural rubber
1325224118100WLEV0,Mixing,MB813,MB802,0.240589,KG,000000001011122700,0.032132,KG,Synethic rubber
1325224118100WLEV0,Mixing,MB813,MB802,0.240589,KG,1060T50M00,0.024099,KG,Synethic rubber
1325224118100WLEV0,Mixing,MB813,MB802,0.240589,KG,1020N32600,0.064264,KG,Carbon black
1325224118100WLEV0,Mixing,MB813,MB802,0.240589,KG,MB802MC,0.015664,KG,SMALL CHEMICAL
1325224118100WLEV0,Mixing,MB802,MB802MC,0.015664,KG,000000001053077500,0.003213,KG,Rubber chemicals
1325224118100WLEV0,Mixing,MB802,MB802MC,0.015664,KG,000000001053082500,0.003213,KG,Rubber chemicals
1325224118100WLEV0,Mixing,MB802,MB802MC,0.015664,KG,000000001054097200,0.000803,KG,Rubber chemicals
1325224118100WLEV0,Final Mixing,B815,B815FC,0.015279,KG,000000001052072700,0.003213,KG,Rubber chemicals
1325224118100WLEV0,Final Mixing,B815,B815FC,0.015279,KG,000000001051020000,0.000723,KG,Rubber chemicals
1325224118100WLEV0,Final Mixing,TRD 2428 LEVI,T856,0.02,KG,MT6580RP,0.019686,KG,MASTER COMPOUND
1325224118100WLEV0,Final Mixing,TRD 2428 LEVI,T856,0.02,KG,T856FC,0.000314,KG,SMALL CHEMICAL
1325224118100WLEV0,Mixing,T856,MT6580RP,0.019686,KG,MT6580,0.019686,KG,MASTER COMPOUND
1325224118100WLEV0,Mixing,MT6580RP,MT6580,0.019686,KG,MT658,0.017137,KG,MASTER COMPOUND
1325224118100WLEV0,Mixing,MT6580RP,MT6580,0.019686,KG,1020N33900,0.002124,KG,Carbon black
1325224118100WLEV0,Mixing,MT6580RP,MT6580,0.019686,KG,1053755A00,0.000425,KG,Process oil
1325224118100WLEV0,Mixing,MT6580,MT658,0.017137,KG,000000001012099800,0.00017,KG,Natural rubber
1325224118100WLEV0,Mixing,MT6580,MT658,0.017137,KG,1020N33900,0.005097,KG,Carbon black
1325224118100WLEV0,Mixing,MT6580,MT658,0.017137,KG,1053755A00,0.001104,KG,Process oil
1325224118100WLEV0,Mixing,MT6580,MT658,0.017137,KG,MT658AMC,0.000425,KG,SMALL CHEMICAL
1325224118100WLEV0,Mixing,MT6580,MT658,0.017137,KG,MT658BMC,0.000255,KG,SMALL CHEMICAL
1325224118100WLEV0,Mixing,MT658,MT658AMC,0.000425,KG,000000001052072700,5.9e-05,KG,Rubber chemicals
1325224118100WLEV0,Mixing,MT658,MT658AMC,0.000425,KG,000000001053751600,8.5e-05,KG,Rubber chemicals
1325224118100WLEV0,Mixing,MT658,MT658AMC,0.000425,KG,000000001052062600,2.5e-05,KG,Rubber chemicals
1325224118100WLEV0,Mixing,MT658,MT658BMC,0.000255,KG,000000001053005400,0.000255,KG,Rubber chemicals
1325224118100WLEV0,Final Mixing,T856,T856FC,0.000314,KG,000000001051032700,8.9e-05,KG,Rubber chemicals
1325224118100WLEV0,Final Mixing,T856,T856FC,0.000314,KG,000000001051014600,2.5e-05,KG,Rubber chemicals
1325224716120NRMT0,TBM  PCR  STAGE1,GT 2476 RAN MT,CAR 2476 RAN MT,1.0,NOS,IL085,1238.0,MM,Inner Liner
1325224716120NRMT0,TBM  PCR  STAGE1,GT 2476 RAN MT,CAR 2476 RAN MT,1.0,NOS,PBP151,1246.0,MM,Ply
1325224716120NRMT0,TBM  PCR  STAGE1,GT 2476 RAN MT,CAR 2476 RAN MT,1.0,NOS,PBP05,1456.0,MM,Ply
1325224716120NRMT0,TBM  PCR  STAGE1,GT 2476 RAN MT,CAR 2476 RAN MT,1.0,NOS,BRTTL SLT,1246.0,MM,SLITTED MATERIAL
1325224716120NRMT0,TBM  PCR  STAGE1,GT 2476 RAN MT,CAR 2476 RAN MT,1.0,NOS,SWRS09,1455.0,MM,SideWall
1325224716120NRMT0,TBM  PCR  STAGE1,GT 2476 RAN MT,CAR 2476 RAN MT,1.0,NOS,BA16015,2.0,NOS,Bead Apex
1325224716120NRMT0,Calendering,CAR 2476 RAN MT,IL085,1238.0,MM,IL3,1.72701,KG,FINAL COMPOUND
1325224716120NRMT0,Calendering,CAR 2476 RAN MT,IL085,1238.0,MM,EFA,0.586168,KG,FINAL COMPOUND
1325224716120NRMT0,Calendering,CAR 2476 RAN MT,IL085,1238.0,MM,MONOCHAF120,1238.0,MM,SLITTED MATERIAL
1325224716120NRMT0,Final Mixing,IL085,IL3,1.72701,KG,ML405,1.712809,KG,MASTER COMPOUND
1325224716120NRMT0,Final Mixing,IL085,IL3,1.72701,KG,IL3FC,0.014201,KG,SMALL CHEMICAL
1325224716120NRMT0,Final Mixing,IL085,IL3,1.72701,KG,000000WA,,KG,Work Away
1325224716120NRMT0,Mixing,IL3,ML405,1.712809,KG,000000001010002000,0.273103,KG,Natural rubber
1325224716120NRMT0,Mixing,IL3,ML405,1.712809,KG,000000001011925200,0.637239,KG,Synethic rubber
1325224716120NRMT0,Mixing,IL3,ML405,1.712809,KG,1020N66000,0.546205,KG,Carbon black
1325224716120NRMT0,Mixing,IL3,ML405,1.712809,KG,1053755A00,0.077379,KG,Process oil
